date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:01	548/548	---M--	200	added ('OK')	image/svg+xml	etag:%22224-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:01	1327/1327	---M--	200	added ('OK')	image/svg+xml	etag:%2252f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ren.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ren.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:02	3110/3110	---M--	200	added ('OK')	image/svg+xml	etag:%22c26-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rep.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rep.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:02	798/798	---M--	200	added ('OK')	image/svg+xml	etag:%2231e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/repv2.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/repv2.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:03	506/506	---M--	200	added ('OK')	image/svg+xml	etag:%221fa-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/req.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/req.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:03	1238/1238	---M--	200	added ('OK')	image/svg+xml	etag:%224d6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rhoc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rhoc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:04	919/919	---M--	200	added ('OK')	image/svg+xml	etag:%22397-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ric.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ric.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:04	1509/1509	---M--	200	added ('OK')	image/svg+xml	etag:%225e5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rlc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rlc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:05	708/708	---M--	200	added ('OK')	image/svg+xml	etag:%222c4-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rpx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rpx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:05	611/611	---M--	200	added ('OK')	image/svg+xml	etag:%22263-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rub.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rub.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:06	855/855	---M--	200	added ('OK')	image/svg+xml	etag:%22357-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rvn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rvn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:06	518/518	---M--	200	added ('OK')	image/svg+xml	etag:%22206-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ryo.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ryo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:07	1605/1605	---M--	200	added ('OK')	image/svg+xml	etag:%22645-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safe.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safe.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:07	1835/1835	---M--	200	added ('OK')	image/svg+xml	etag:%2272b-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safemoon.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/safemoon.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:08	401/401	---M--	200	added ('OK')	image/svg+xml	etag:%22191-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sai.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sai.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:08	224/224	---M--	200	added ('OK')	image/svg+xml	etag:%22e0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/salt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/salt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:08	1213/1213	---M--	200	added ('OK')	image/svg+xml	etag:%224bd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/san.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/san.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:09	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%2213d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sand.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sand.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:09	801/801	---M--	200	added ('OK')	image/svg+xml	etag:%22321-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sbd.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sbd.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:10	761/761	---M--	200	added ('OK')	image/svg+xml	etag:%222f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sberbank.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sberbank.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:10	368/368	---M--	200	added ('OK')	image/svg+xml	etag:%22170-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:11	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/shift.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/shift.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:11	527/527	---M--	200	added ('OK')	image/svg+xml	etag:%2220f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sib.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sib.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:12	1640/1640	---M--	200	added ('OK')	image/svg+xml	etag:%22668-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sin.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sin.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:12	716/716	---M--	200	added ('OK')	image/svg+xml	etag:%222cc-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/skl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/skl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:13	765/765	---M--	200	added ('OK')	image/svg+xml	etag:%222fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sky.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sky.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:13	935/935	---M--	200	added ('OK')	image/svg+xml	etag:%223a7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/slr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/slr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:14	1890/1890	---M--	200	added ('OK')	image/svg+xml	etag:%22762-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sls.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:15	3057/3057	---M--	200	added ('OK')	image/svg+xml	etag:%22bf1-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/smart.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/smart.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:15	778/778	---M--	200	added ('OK')	image/svg+xml	etag:%2230a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sngls.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sngls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:16	3970/3970	---M--	200	added ('OK')	image/svg+xml	etag:%22f82-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snm.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snm.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:16	472/472	---M--	200	added ('OK')	image/svg+xml	etag:%221d8-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:17	939/939	---M--	200	added ('OK')	image/svg+xml	etag:%223ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/snx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:17	1307/1307	---M--	200	added ('OK')	image/svg+xml	etag:%2251b-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/soc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/soc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:17	2066/2066	---M--	200	added ('OK')	image/svg+xml	etag:%22812-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spacehbit.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spacehbit.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:18	2060/2060	---M--	200	added ('OK')	image/svg+xml	etag:%2280c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spank.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/spank.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:18	722/722	---M--	200	added ('OK')	image/svg+xml	etag:%222d2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sphtx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sphtx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:19	6467/6467	---M--	200	added ('OK')	image/svg+xml	etag:%221943-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/srn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/srn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:19	610/610	---M--	200	added ('OK')	image/svg+xml	etag:%22262-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stak.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stak.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:20	1487/1487	---M--	200	added ('OK')	image/svg+xml	etag:%225cf-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/start.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/start.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:20	801/801	---M--	200	added ('OK')	image/svg+xml	etag:%22321-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/steem.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/steem.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:21	4227/4227	---M--	200	added ('OK')	image/svg+xml	etag:%221083-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storj.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storj.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:21	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storm.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/storm.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:22	722/722	---M--	200	added ('OK')	image/svg+xml	etag:%222d2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stox.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stox.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:22	1019/1019	---M--	200	added ('OK')	image/svg+xml	etag:%223fb-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stq.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stq.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:23	824/824	---M--	200	added ('OK')	image/svg+xml	etag:%22338-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/strat.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/strat.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:23	366/366	---M--	200	added ('OK')	image/svg+xml	etag:%2216e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/stx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:24	1017/1017	---M--	200	added ('OK')	image/svg+xml	etag:%223f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sub.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sub.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:24	611/611	---M--	200	added ('OK')	image/svg+xml	etag:%22263-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sumo.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sumo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:25	1682/1682	---M--	200	added ('OK')	image/svg+xml	etag:%22692-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sushi.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sushi.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:25	666/666	---M--	200	added ('OK')	image/svg+xml	etag:%2229a-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sys.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/sys.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:26	563/563	---M--	200	added ('OK')	image/svg+xml	etag:%22233-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/taas.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/taas.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:26	936/936	---M--	200	added ('OK')	image/svg+xml	etag:%223a8-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/tau.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/tau.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
